sample_type,sampleid,col_start_dt,col_end_dt,subscriberid.x,simserial.x,deviceid.x,col_ward,col_neighborhood,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_group,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_group,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_free,col_bw_cl_total,col_f_group,col_f_latrine_distance,col_p_group,col_p_type,col_p_type_other,col_p_num_note,col_p_num,col_dw_group,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_l_group,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_hw,col_s_group,col_s_type,col_s_type_other,col_d_group,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_prompt,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_da_type,col_da_type_other,col_o_type,col_o_type_other,col_close,col_notes,col_enum,col_photo,__version__.x,_id.x,_uuid.x,_submission_time.x,_index.x,lab_start_dt,subscriberid.y,simserial.y,deviceid.y,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type_fp,lab_sample_type_co,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__.y,_id.y,_uuid.y,_submission_time.y,_index.y,lab_1_ecoli,lab_2_ecoli,lab_3_ecoli,ec_dil1,ec_dil2,ec_dil3,ec_ecnt1,ec_ecnt2,ec_ecnt3,ec_denom,count1,count2,dil1,dil2,count3,dil3,ec_conc,neighbor
7,LS2002,2020/03/16 06:24:27,2020/03/16 11:49:26,NA,NA,352155090281144,58,2,LS2002,2020/03/16 06:26:00,22.5516596 88.3960072 -45.29999923706055 4.5,22.5516596,88.3960072,-45.2999992370605,4.5,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,0,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,1,vbPSTZSrVFcUL4XdGCBGwn,8804,918c0548-af56-4562-bc9f-9236d266ab52,2020/03/16 11:49:57,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,2
7,LS2003,2020/03/16 06:42:10,2020/03/16 11:49:31,NA,NA,352155090281144,58,2,LS2003,2020/03/16 06:42:00,22.5516033 88.3962774 -44.599998474121094 5.0,22.5516033,88.3962774,-44.599998474121,5,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,0,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,1,vbPSTZSrVFcUL4XdGCBGwn,8805,e02ae81d-1221-4fcf-be11-f3111f4566f0,2020/03/16 11:50:00,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,2
8,SL1001,2019/05/27 04:15:30,2019/05/27 06:51:47,NA,NA,352155091473740,58,1,SL1001,2019/05/27 04:16:00,22.5536818 88.3980723 -52.599998474121094 5.0,22.5536818,88.3980723,-52.599998474121,5,1,0,1,NA,NA,2,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,In the market,Debabrata Maity,1,vCBEYpWiADaf9jeVAqWewv,2957,d2387419-5e01-4038-a4bb-b189e0ff4ba3,2019/05/27 06:52:18,40,2019/06/04 21:13:23,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/04 22:01:50,58,1,NA,NA,SL1001,2019/05/27 19:23:00,2019/05/27 19:30:00,2019/05/27 22:50:00,2019/05/28 22:30:00,NA,NA,NA,117,NA,7,1,2,NA,6,1,2,NA,1,5,1,3,101,NA,"For red colonies, the observations were TDTC, TDTC, TNTC, respectively","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3056,92bad748-e935-483d-98d4-0020c19ec52b,2019/06/04 09:32:12,46,998,998,101,1,0.1,0.01,998,998,101,2,998,998,1,0.1,101,0.01,20200,1
8,SL1002,2019/05/27 04:24:56,2019/05/27 06:51:54,NA,NA,352155091473740,58,1,SL1002,2019/05/27 04:25:00,22.5536715 88.3982788 -47.70000076293945 5.0,22.5536715,88.3982788,-47.7000007629394,5,1,0,1,NA,NA,2,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beside the canal and road,Biplab Jash,1,vCBEYpWiADaf9jeVAqWewv,2958,40e7588a-23a7-4ac9-aae4-112d48b2dcef,2019/05/27 06:52:20,41,2019/06/04 22:26:31,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/04 22:33:38,58,1,NA,NA,SL1002,2019/05/27 19:25:00,2019/05/27 19:30:00,2019/05/27 22:50:00,2019/05/28 22:50:00,NA,NA,NA,117,NA,7,1,3,49,6,1,3,0,1,5,1,3,0,NA,"FOR RED COLONIES THE OBSERVATION WERE TNTC, 34 AND 09. RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3058,1a78627e-b87c-43ad-969a-d0843e50c897,2019/06/04 10:04:00,48,49,0,0,1,0.1,0.01,49,0,0,2,49,0,1,0.1,0,0.01,98,1
8,SL1003,2019/06/03 06:10:31,2019/06/03 07:58:44,NA,NA,352155091473740,58,1,SL1003,2019/06/03 06:10:00,22.5519591 88.4002217 -7.0 5.0,22.5519591,88.4002217,-7,5,1,1,NA,NA,NA,2,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Playground beside open drain,Debabrata Maity,1,vCBEYpWiADaf9jeVAqWewv,3041,c6d6509e-7dd4-4198-a820-2adaae3ffc84,2019/06/03 07:59:06,53,2019/06/19 20:57:03,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/19 00:00:00,2019/06/19 21:07:13,58,1,NA,NA,SL1003,2019/06/03 18:40:00,2019/06/03 22:20:00,2019/06/04 00:00:00,2019/06/05 00:00:00,NA,NA,NA,100,NA,7,1,3,27,6,1,3,7,1,5,1,3,4,NA,"OBSERVATION FOR RED COLONIES WERE TDTC, TNTC AND 71, RESPECTIVELY",4,0,vGuxuKRNcJh7oUGHdmQvJP,3154,fedc0dcb-9b97-443c-b0ae-cf08af099cfc,2019/06/19 08:37:35,64,27,7,4,1,0.1,0.01,27,7,4,2,27,7,1,0.1,4,0.01,54,1
8,SL1004,2019/06/03 06:44:43,2019/06/03 07:58:53,NA,NA,352155091473740,58,1,SL1004,2019/06/03 06:45:00,22.5536815 88.3980886 -46.0 5.0,22.5536815,88.3980886,-46,5,1,1,NA,NA,NA,2,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Market beside canal,Buddhadeb Samaddar,1,vCBEYpWiADaf9jeVAqWewv,3042,43cc6661-4e81-48d6-bce8-f5340e205723,2019/06/03 07:59:08,54,2019/06/19 21:07:13,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/19 00:00:00,2019/06/19 21:14:57,58,1,NA,NA,SL1004,2019/06/03 19:15:00,2019/06/03 22:20:00,2019/06/04 00:00:00,2019/06/05 00:00:00,NA,NA,NA,100,NA,7,1,2,NA,6,1,1,NA,1,5,1,3,180,NA,"OBSERVATION FOR RED COLONIES WERE TDTC, TDTC AND TNTC, RESPECTIVELY.",4,0,vGuxuKRNcJh7oUGHdmQvJP,3155,cfa9609f-01ea-4d51-9035-6dee2a10df77,2019/06/19 08:45:19,65,998,999,180,1,0.1,0.01,998,999,180,2,998,999,1,0.1,180,0.01,36000,1
8,SL1005,2019/07/23 06:48:32,2019/07/23 10:06:34,NA,NA,352155091473740,58,1,SL1005,2019/07/23 06:49:00,22.5519546 88.4000336 -59.900001525878906 5.0,22.5519546,88.4000336,-59.9000015258789,5,1,0,1,NA,NA,2,3,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beside Agricultural Land,Biplab Jash,1,vJC2q6zdixcwQpj5tcNsoV,3582,a58c2079-6e0c-4a49-a1ed-bc9dd4651e80,2019/07/23 10:05:33,65,2019/07/25 18:29:54,subscriberid not found,simserial not found,enketo.sanipath.org:SnPnsLr2hWdrImgk,2019/07/25 00:00:00,2019/07/25 18:43:55,58,1,NA,NA,SL1005,2019/07/23 21:00:00,2019/07/23 21:30:00,2019/07/23 23:30:00,2019/07/24 23:30:00,NA,NA,NA,100,NA,7,1,1,NA,6,1,3,72,1,5,1,3,0,NA,"RED COLONY (1ml=3,10^1=1,10^2=6)",4,0,vGuxuKRNcJh7oUGHdmQvJP,3616,a8fa38ce-71ef-4aed-a90c-1f7f3f99600f,2019/07/25 06:14:23,89,999,72,0,1,0.1,0.01,999,72,0,2,999,72,1,0.1,0,0.01,1440,1
8,SL1006,2019/07/23 07:07:57,2019/07/23 10:06:39,NA,NA,352155091473740,58,1,SL1006,2019/07/23 07:08:00,22.551636 88.3985388 -48.400001525878906 5.0,22.551636,88.3985388,-48.4000015258789,5,1,0,1,NA,NA,2,3,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beside Friends of Calcutta School,Somnath Sarkar,1,vJC2q6zdixcwQpj5tcNsoV,3583,fa5d539b-ef1f-42b3-8a46-7094d95e37ed,2019/07/23 10:05:34,66,2019/07/25 18:43:55,subscriberid not found,simserial not found,enketo.sanipath.org:SnPnsLr2hWdrImgk,2019/07/25 00:00:00,2019/07/25 18:49:56,58,1,NA,NA,SL1006,2019/07/23 21:00:00,2019/07/23 21:30:00,2019/07/23 23:30:00,2019/07/24 23:30:00,NA,NA,NA,110,NA,7,1,3,0,6,1,3,0,1,5,1,3,0,NA,"RED COLONY (1ml=TNTC,10^1=44,10^2=6)",4,0,vGuxuKRNcJh7oUGHdmQvJP,3617,b6363a14-4928-4082-8a54-7077f8f32b38,2019/07/25 06:20:24,90,0,0,0,1,0.1,0.01,0,0,0,2,0,0,1,0.1,0,0.01,1,1
8,SL1007,2019/07/31 08:17:10,2019/07/31 11:13:54,NA,NA,352155091473740,58,1,SL1007,2019/07/31 08:17:00,22.5538502 88.3977902 -93.69999694824219 5.0,22.5538502,88.3977902,-93.6999969482421,5,2,1,NA,NA,NA,2,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somnath Sarkar,1,vJC2q6zdixcwQpj5tcNsoV,3696,3ace0f80-cea7-4eb5-897c-4039a64b637f,2019/07/31 12:10:26,75,2019/08/02 20:21:26,subscriberid not found,simserial not found,enketo.sanipath.org:9yr8NLdMlTOnfPL5,2019/08/02 00:00:00,2019/08/02 20:29:18,58,1,NA,NA,SL1007,2019/07/31 21:45:00,2019/07/31 22:10:00,2019/08/01 00:00:00,2019/08/02 00:00:00,NA,NA,NA,112.6,NA,7,1,2,NA,6,1,3,26,1,5,1,3,3,NA,"RED COLONY(1ml=TDTC,10^1=TDTC,10^2=132)",4,1,vGuxuKRNcJh7oUGHdmQvJP,3726,29d57919-d8c6-4372-b023-3bb06297cd3a,2019/08/02 07:59:49,109,998,26,3,1,0.1,0.01,998,26,3,2,998,26,1,0.1,3,0.01,520,1
8,SL1008,2019/07/31 08:25:06,2019/07/31 11:14:00,NA,NA,352155091473740,58,1,SL1008,2019/07/31 08:25:00,22.5536089 88.3982576 -29.799999237060547 4.5,22.5536089,88.3982576,-29.7999992370605,4.5,2,1,NA,NA,NA,2,3,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biplab Jash,1,vJC2q6zdixcwQpj5tcNsoV,3697,d2ad5c69-67f9-4cc9-86da-eaacd597bc53,2019/07/31 12:10:27,76,2019/08/02 20:29:18,subscriberid not found,simserial not found,enketo.sanipath.org:9yr8NLdMlTOnfPL5,2019/08/02 00:00:00,2019/08/02 20:35:59,58,1,NA,NA,SL1008,2019/07/31 21:45:00,2019/07/31 22:10:00,2019/08/01 00:00:00,2019/08/02 00:00:00,NA,NA,NA,103,NA,7,1,3,0,6,1,3,0,1,5,1,3,0,NA,"RED COLONY (1ml=TNTC,10^1=210,10^2=38)",4,1,vGuxuKRNcJh7oUGHdmQvJP,3727,6c901bb0-9f36-40d2-94bb-27f8f6a8ae0e,2019/08/02 08:06:30,110,0,0,0,1,0.1,0.01,0,0,0,2,0,0,1,0.1,0,0.01,1,1
8,SL1009,2019/08/05 04:57:27,2019/08/06 09:19:28,NA,NA,352155091473740,58,1,SL1009,2019/08/05 04:58:00,22.553668 88.3978611 -50.599998474121094 4.5,22.553668,88.3978611,-50.599998474121,4.5,1,1,NA,NA,NA,2,3,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buddhadeb Samaddar,1,vJC2q6zdixcwQpj5tcNsoV,3760,01dbd15d-3f35-4059-8334-556e485f9888,2019/08/06 09:20:46,77,2019/08/08 18:51:06,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019/08/08 00:00:00,2019/08/08 18:57:01,58,1,NA,NA,SL1009,2019/08/05 18:40:00,2019/08/05 19:10:00,2019/08/05 22:15:00,2019/08/06 22:15:00,NA,NA,NA,108.6,NA,7,1,2,NA,6,1,2,NA,1,5,1,2,NA,NA,"RED COLONY (1ml=TDTC,10^1=TDTC,10^2=TDTC)",4,1,vGuxuKRNcJh7oUGHdmQvJP,3770,87b6d65c-e979-4258-b8a6-659286651d3b,2019/08/08 06:27:31,116,998,998,998,1,0.1,0.01,998,998,998,2,998,998,1,0.1,998,0.01,40000,1
8,SL1010,2019/08/20 07:35:24,2019/08/20 10:31:34,NA,NA,352155091473740,58,1,SL1010,2019/08/20 07:36:00,22.5536098 88.39807 -58.099998474121094 5.0,22.5536098,88.39807,-58.099998474121,5,2,0,1,NA,NA,2,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by buddhadeb Samaddar,Debabrata Maity,1,vUmJbr8NFmqNo58UvPQcTV,3928,533be926-8980-4099-8483-44806bac146b,2019/08/20 10:32:30,88,2019/08/21 17:38:15,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/22 00:00:00,2019/08/21 17:44:37,58,1,NA,NA,SL1010,2019/08/20 07:55:00,2019/08/20 08:28:00,2019/08/20 10:35:00,2019/08/21 10:35:00,NA,NA,NA,122.3,NA,7,1,2,NA,6,1,2,NA,1,5,1,1,NA,NA,"RED COLONY(1ml=TDTC,10^1=TDTC,10^2=TNTC)",4,1,vGuxuKRNcJh7oUGHdmQvJP,3947,7072bb68-a6d9-4e9e-9e06-88df9fb1f011,2019/08/22 06:42:30,147,998,998,999,1,0.1,0.01,998,998,999,2,998,998,1,0.1,999,0.01,40000,1
8,SL1011,2019/08/29 06:41:38,2019/08/29 08:45:27,NA,NA,352155091473740,58,1,SL1011,2019/08/29 06:42:00,22.5520598 88.4000242 -50.5 5.0,22.5520598,88.4000242,-50.5,5,1,1,NA,NA,NA,2,3,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Debabrata Maity,Suvankar Mandal,1,vUmJbr8NFmqNo58UvPQcTV,4031,e7f4a3ac-9848-4f89-a2ef-ec651df98bd5,2019/08/29 08:45:30,100,2019/09/11 18:33:08,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/12 00:00:00,2019/09/11 18:37:01,58,1,NA,NA,SL1011,2019/08/29 07:52:00,2019/08/29 09:20:00,2019/08/29 11:15:00,2019/08/30 11:15:00,NA,NA,NA,112.6,NA,5,1,3,0,4,1,3,0,0,NA,NA,NA,NA,NA,"RED COLONY(10^=7,10^3=0)",4,0,vGuxuKRNcJh7oUGHdmQvJP,4086,9ecaf61f-233a-4c71-9381-65081d24671c,2019/09/12 07:34:39,181,0,0,NA,0.01,0.001,NA,0,0,NA,2,0,0,0.01,0.001,NA,NA,100,1
8,SL1012,2019/09/02 03:49:30,2019/09/02 10:55:12,NA,NA,352155091473740,58,1,SL1012,2019/09/02 03:50:00,22.5536743 88.3978805 -30.5 4.5,22.5536743,88.3978805,-30.5,4.5,1,1,NA,NA,NA,2,3,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Practice Sample, collected by Biplab",Debabrata,1,vUmJbr8NFmqNo58UvPQcTV,4040,37d5cba8-2369-4a4b-bf4d-7715547925f0,2019/09/02 10:55:18,107,2019/09/11 19:09:14,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/12 00:00:00,2019/09/11 19:17:01,58,1,NA,NA,SL1012,2019/09/02 04:11:00,2019/09/02 09:45:00,2019/09/02 11:15:00,2019/09/03 11:15:00,NA,NA,NA,111.9,NA,5,1,3,0,4,1,3,0,0,NA,NA,NA,NA,NA,"(SISTI LAB OPERATOR NO -7)RED COLONY(10^2=55,10^3=9)",7,0,vGuxuKRNcJh7oUGHdmQvJP,4092,33df402f-8939-428c-a7ea-0f6a6cc508cb,2019/09/12 08:14:39,187,0,0,NA,0.01,0.001,NA,0,0,NA,2,0,0,0.01,0.001,NA,NA,100,1
8,SL1013,2019/09/11 07:02:57,2019/09/12 06:48:28,NA,NA,352155091473740,58,1,SL1013,2019/09/11 07:03:00,22.5535881 88.3981032 -44.099998474121094 5.0,22.5535881,88.3981032,-44.099998474121,5,3,1,NA,NA,NA,2,3,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,1,vUmJbr8NFmqNo58UvPQcTV,4073,e1a8b68e-050c-4398-aa1f-37f410b34015,2019/09/12 06:49:34,123,2019/09/12 16:14:51,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/12 00:00:00,2019/09/12 16:34:41,58,1,NA,NA,SL1013,2019/09/11 07:15:00,2019/09/11 08:05:00,2019/09/11 09:50:00,2019/09/12 09:50:00,NA,NA,NA,110,NA,5,1,3,6,4,1,3,3,0,NA,NA,NA,NA,NA,"RED COLONY(10^2=TNTC,10^3=TNTC)",4,1,vGuxuKRNcJh7oUGHdmQvJP,4106,2e3414e0-d228-402e-80fb-996330d493e5,2019/09/13 05:32:19,200,6,3,NA,0.01,0.001,NA,6,3,NA,2,6,3,0.01,0.001,NA,NA,3600,1
8,SL2001,2020/01/15 06:46:59,2020/01/15 11:33:33,NA,NA,352155091473740,58,2,SL2001,2020/01/15 06:50:00,22.548963 88.3971814 -66.0 5.0,22.548963,88.3971814,-66,5,1,0,1,NA,NA,2,3,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Somnath Sarkar,1,vUmJbr8NFmqNo58UvPQcTV,7250,0321303d-6a18-4ccb-94db-cf1ba1b7ad8e,2020/01/15 11:34:42,134,2020/01/20 05:25:00,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/20 00:00:00,2020/01/20 05:27:38,58,2,NA,NA,SL2001,2020/01/15 07:30:00,2020/01/15 07:40:00,2020/01/15 09:00:00,2020/01/16 09:00:00,NA,NA,NA,10,NA,5,1,3,2,4,1,3,0,1,3,1,3,0,NA,"Red colony count: 1:10^2 -106; 1:10^3 - 10; 1:10^4 - 00, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,7290,9469eea0-ff81-4010-aef9-3b5c1833bd5c,2020/01/20 06:24:06,645,2,0,0,0.01,0.001,1e-4,2,0,0,2,2,0,0.01,0.001,0,1e-4,400,2
8,SL2001OLD,2019/05/06 04:35:50,2019/05/13 09:40:51,NA,NA,352155091473740,58,2,SL2001,2019/05/06 04:36:00,22.5491531 88.3971487 -47.5 5.0,22.5491531,88.3971487,-47.5,5,1,0,1,NA,NA,2,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Children park,Biplab jash,1,vCBEYpWiADaf9jeVAqWewv,2762,05a416d6-5465-4190-869c-9305a7295bf3,2019/05/13 09:40:59,5,2019/05/13 22:10:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/13 00:00:00,2019/05/13 22:24:11,58,2,NA,NA,SL2001,2019/05/06 17:06:00,2019/05/06 22:20:00,2019/05/06 22:41:00,2019/05/07 22:40:00,NA,NA,NA,36,NA,7,1,2,NA,6,1,2,NA,1,5,1,2,NA,NA,FOR 10^2 DILUTION 100 RED COLONIES DETECTED,3,0,vGuxuKRNcJh7oUGHdmQvJP,2774,25b509c3-c808-4db7-800e-d6647ba71ad1,2019/05/13 09:54:30,4,998,998,998,1,0.1,0.01,998,998,998,2,998,998,1,0.1,998,0.01,40000,2
