lab_start_dt,subscriberid,simserial,deviceid,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,lab_id,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__,_id,_uuid,_submission_time,_index
2019/05/27 19:50:22,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/27 00:00:00,2019/05/27 20:08:11,58,1,7,NA,NA,LS1006,LS1006,2019/05/22 21:00:00,2019/05/22 22:50:00,2019/05/22 23:05:00,2019/05/23 23:05:00,NA,NA,NA,NA,NA,7,10,3,2,6,1,3,0,0,NA,NA,NA,NA,NA,"AT 10 MLUNDILUTED SAMPLE AND 1 ML SAMPLE OF 1:10 DILUTION, THE APPEARANCE/NUMBER OF RED COLONIES WERE TNTC AND 92, RESPECTIVELY.",4,0,vGuxuKRNcJh7oUGHdmQvJP,2962,4621773b-70ba-400f-8889-d0ae4c3913fb,2019/05/27 07:38:33,39
2019/05/27 20:08:11,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/27 00:00:00,2019/05/27 20:44:29,58,1,7,NA,NA,LS1007,LS1007,2019/05/22 21:00:00,2019/05/22 22:50:00,2019/05/22 23:05:00,2019/05/23 23:05:00,NA,NA,NA,NA,NA,7,10,3,20,6,1,3,4,0,NA,NA,NA,NA,NA,"AT 10 ML UNDILUTED AND 1 ML 1:10 DILUTION THE APPEARANCE/NUMBER OF RED COLONIES WERE TDTC AND TNTC, RESPECTIVELY.",4,0,vGuxuKRNcJh7oUGHdmQvJP,2963,3e0efd34-eb61-42c9-bc2b-e60d839f1e03,2019/05/27 08:14:51,40
2019/05/27 22:20:21,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/27 00:00:00,2019/05/27 22:29:23,58,1,11,NA,NA,PL1003,PL1003,2019/05/22 21:00:00,2019/05/22 22:00:00,2019/05/22 23:05:00,2019/05/23 23:05:00,NA,NA,NA,NA,NA,3,1,3,2,2,1,3,0,1,1,1,3,0,NA,"OBSERVATION FOR RED COLONIES: 1:10000 (1 ML)-13 COLONIES, 1:100000 (1 ML)-SINGLE COLONY, 1:1000000 (1 ML)-SINGLE COLONY",4,0,vGuxuKRNcJh7oUGHdmQvJP,2964,760e5df9-1c0a-412d-98aa-097086e3cc54,2019/05/27 09:59:44,41
2019/05/27 22:29:23,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/27 00:00:00,2019/05/27 22:35:27,58,1,98,NA,NA,NEGATIVECONTROLOLD,NEGATIVE CONTROL,2019/05/22 20:50:00,2019/05/22 20:50:00,2019/05/22 23:05:00,2019/05/23 23:05:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,STERILE WATER USED AS NEGATIVE CONTROL,4,0,vGuxuKRNcJh7oUGHdmQvJP,2965,126f9829-cb9c-4e2d-a103-dba40c3f61e0,2019/05/27 10:05:48,42
2019/05/27 22:35:27,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/27 00:00:00,2019/05/27 22:53:57,59,1,11,NA,NA,PLC1004,PLc1004,2019/05/23 19:30:00,2019/05/23 21:40:00,2019/05/23 22:00:00,2019/05/24 22:00:00,NA,NA,NA,NA,NA,3,1,3,42,2,1,3,8,1,1,1,3,3,NA,"RED COLONIES FOUND FOR: 1:10^4 (1 ML)-56, 1:10^5 (1 ML)-14, AND 1:10^6 (1 ML)-3",4,0,vGuxuKRNcJh7oUGHdmQvJP,2983,64698e7f-5e45-445a-9ac3-9fd68e824f57,2019/05/27 10:24:19,43
2019/06/04 19:22:54,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/04 19:38:15,59,1,11,NA,NA,PLC1005,PLc1005,2019/05/27 17:53:00,2019/05/27 19:05:00,2019/05/27 22:50:00,2019/05/28 22:50:00,NA,NA,NA,NA,NA,4,1,1,NA,3,1,3,2,1,2,1,3,1,NA,"Red colonies 1:1000-TDTC, 1:10000-34, 1:100000-3 AND 1:1000000-0 COLONIES FOUND. NO BLUE COLONIES FOUND AT1:1000000 DILUTION","1,3",0,vGuxuKRNcJh7oUGHdmQvJP,3054,5de40b4a-9e31-4296-8aa8-2594d08bc07e,2019/06/04 07:08:37,44
2019/06/04 21:00:48,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/04 21:13:23,58,1,2,NA,NA,RP1004,RP1004,2019/05/27 19:20:00,2019/05/27 19:30:00,2019/05/27 22:50:00,2019/05/28 22:50:00,57.8,NA,NA,NA,NA,7,10,3,0,7,1,3,0,1,6,1,3,0,NA,"TDTC, TNTC AND 49 NUMBER OF RED COLONIES FOUND, RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3055,a9d1e6f5-87a5-49a1-9f79-ceb80b1988be,2019/06/04 08:43:44,45
2019/06/04 21:13:23,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/04 22:01:50,58,1,8,NA,NA,SL1001,SL1001,2019/05/27 19:23:00,2019/05/27 19:30:00,2019/05/27 22:50:00,2019/05/28 22:30:00,NA,NA,NA,117,NA,7,1,2,NA,6,1,2,NA,1,5,1,3,101,NA,"For red colonies, the observations were TDTC, TDTC, TNTC, respectively","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3056,92bad748-e935-483d-98d4-0020c19ec52b,2019/06/04 09:32:12,46
2019/06/04 22:01:51,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/04 22:26:31,58,1,2,NA,NA,RP1003,RP1003,2019/05/27 19:20:00,2019/05/27 19:30:00,2019/05/27 22:50:00,2019/05/28 22:50:00,29.4,NA,NA,NA,NA,7,10,2,NA,7,1,2,NA,1,6,1,3,41,NA,OBSERVATION FOR RED COLONIES: TDTC FOR ALL OF THE CASES,"3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3057,6999580d-39b0-4d9e-bc34-afd2b963338b,2019/06/04 09:56:52,47
2019/06/04 22:26:31,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/04 22:33:38,58,1,8,NA,NA,SL1002,SL1002,2019/05/27 19:25:00,2019/05/27 19:30:00,2019/05/27 22:50:00,2019/05/28 22:50:00,NA,NA,NA,117,NA,7,1,3,49,6,1,3,0,1,5,1,3,0,NA,"FOR RED COLONIES THE OBSERVATION WERE TNTC, 34 AND 09. RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3058,1a78627e-b87c-43ad-969a-d0843e50c897,2019/06/04 10:04:00,48
2019/06/04 22:33:39,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/05 00:04:00,58,1,11,NA,NA,PL1004,PL1004,2019/05/27 19:31:00,2019/05/27 19:30:00,2019/05/27 22:50:00,2019/05/28 22:50:00,NA,NA,NA,NA,NA,4,1,1,NA,3,1,3,80,1,2,1,3,7,NA,"1:10^6- 1 BLUE COLONY; OBSERVATION FOR RED COLONIES: TNTC, 68, 13, 02, RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3075,a724aab6-0662-4bb9-8b69-fee0aa0d0c56,2019/06/04 11:34:21,49
2019/06/05 00:04:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/05 00:09:03,58,1,5,NA,NA,SW1003,SW1003,2019/05/28 17:15:00,2019/05/28 18:00:00,2019/05/28 19:15:00,2019/05/29 19:15:00,NA,NA,NA,NA,NA,7,10,1,NA,7,1,1,NA,0,NA,NA,NA,NA,NA,"RED COLONIES: TDTC AND TNTC, RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3076,9f9cb3b2-f879-4edb-8501-7600bf0a0a44,2019/06/04 11:39:25,50
2019/06/05 00:09:04,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/05 00:13:11,58,1,9,NA,NA,BW1001,BW1001,2019/05/28 17:17:00,2019/05/28 18:00:00,2019/05/28 19:15:00,2019/05/29 19:15:00,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,0,NA,NA,NA,NA,NA,"RED COLONIES: 3 AND NIL, RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3077,49ab78b1-8c60-4f56-b84e-d48c909d853b,2019/06/04 11:43:33,51
2019/06/05 00:13:12,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/05 00:19:45,58,1,3,NA,NA,DWB1003,DWb1003,2019/05/28 17:20:00,2019/05/28 18:00:00,2019/05/28 19:15:00,2019/05/29 19:15:00,NA,NA,NA,NA,NA,7,100,3,2,7,10,3,0,0,NA,NA,NA,NA,NA,"19 AND 2, RESPECTIVELY FOR RED COLONIES","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3078,27763e64-2ed3-4f81-8f66-dc36a9a8393c,2019/06/04 11:50:07,52
2019/06/05 00:19:46,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/05 00:32:58,58,1,10,NA,NA,SF1005,SF1005,2019/05/28 20:42:00,2019/05/28 21:30:00,2019/05/28 22:25:00,2019/05/29 22:25:00,NA,135,NA,NA,NA,7,10,2,NA,7,1,1,NA,1,6,1,3,9,NA,"RED COLONIES FOUND 85, 55 AND 0, RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3079,ce7290cb-dd33-4a93-b243-006ea1c73b9a,2019/06/04 12:03:20,53
2019/06/05 00:32:59,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/05 00:37:02,58,1,98,NA,NA,NEGATIVECONTROL,NEGATIVE CONTROL,2019/05/28 21:30:00,2019/05/28 21:30:00,2019/05/28 22:25:00,2019/05/29 22:25:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO REDC COLONIES FOUND,"3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3080,cf064cb6-a53f-408b-8bc2-f6e54db47b9c,2019/06/04 12:07:24,54
2019/06/05 05:30:50,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/06/05 00:00:00,2019/06/05 05:43:04,58,1,10,NA,NA,SF1006,SF1006,2019/05/28 09:33:00,2019/05/29 04:30:00,2019/05/29 05:55:00,2019/05/30 05:55:00,NA,250,NA,NA,NA,7,10,2,NA,7,1,2,NA,1,6,1,3,32,NA,"PANI PURI SAMPLE. BLUE COLONY AT 1:100 DIL (1ML)-2, NO RED COLONIES FOUND AT ANY DILUTIONS.","1,4",0,vGuxuKRNcJh7oUGHdmQvJP,3081,a6d45719-3352-4602-9d2c-233742c1558b,2019/06/05 06:43:21,55
2019/06/05 05:43:05,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/06/05 00:00:00,2019/06/05 05:53:22,58,1,3,NA,NA,DWA1002,DWa1002,2019/05/29 04:30:00,2019/05/29 06:00:00,2019/05/29 06:15:00,2019/05/30 06:15:00,NA,NA,NA,NA,NA,7,100,3,4,7,10,3,0,0,NA,NA,NA,NA,NA,NO RED COLONIES FOUND AT ANY CASES.,"3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3082,6d003fda-07d5-4bfa-b84a-f305bf794629,2019/06/05 06:53:38,56
2019/06/05 05:53:22,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/06/05 00:00:00,2019/06/05 06:03:16,58,1,7,NA,NA,LS1008,LS1008,2019/05/29 07:07:00,2019/05/29 08:02:00,2019/05/29 09:20:00,2019/05/30 09:20:00,NA,NA,NA,NA,NA,7,10,3,2,6,1,3,0,0,NA,NA,NA,NA,NA,"22 AND 4 RED COLONIES FOUND, RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3083,66f05723-3ef8-4b86-8b82-1d16ace2f4e3,2019/06/05 07:03:31,57
2019/06/05 06:03:16,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/06/05 00:00:00,2019/06/05 06:10:37,58,1,7,NA,NA,LS1009,LS1009,2019/05/29 07:07:00,2019/05/29 08:02:00,2019/05/29 09:20:00,2019/05/30 09:20:00,NA,NA,NA,NA,NA,7,10,1,NA,6,1,3,3,0,NA,NA,NA,NA,NA,"TNTC AND 4 RED COLONIES FOUND, RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3084,6db8af49-cba0-43a5-bb12-3b091918c2b9,2019/06/05 07:10:53,58
2019/06/05 06:10:37,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/06/05 00:00:00,2019/06/05 06:20:02,58,1,11,NA,NA,PL1005,PL1005,2019/05/29 07:07:00,2019/05/29 08:02:00,2019/05/29 09:20:00,2019/05/30 09:20:00,NA,NA,NA,NA,NA,4,1,1,NA,3,1,3,34,1,2,1,3,7,NA,"AT 1:10^6 DIL (1ML): NO BLUE COLONY FOUND.THE OBSERVATION FOR RED COLONIES WERE TNTC, 39, 6 AND NIL, RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3085,0cfd0783-8781-4067-85e0-d1a8f7a1922e,2019/06/05 07:20:18,59
2019/06/05 06:20:02,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/06/05 00:00:00,2019/06/05 06:33:48,59,1,11,NA,NA,PLC1006,PLc1006,2019/05/30 08:20:00,2019/05/30 08:30:00,2019/05/30 09:20:00,2019/05/31 09:20:00,NA,NA,NA,NA,NA,4,1,3,75,3,1,3,51,1,2,1,3,27,NA,"FOR 10^6 DIL (1 ML)-8 BLUE COLONIES FOUND. THERE WERE 63, 39, 18 AND 3 RED COLONIES FOUND, RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3086,d9aae68f-c5b0-4a37-8198-ea5fff456617,2019/06/05 07:34:04,60
2019/06/05 06:33:48,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/06/05 00:00:00,2019/06/05 06:40:47,59,1,99,NA,NA,FB1001,FB1001,2019/05/30 08:20:00,2019/05/30 08:30:00,2019/05/30 09:20:00,2019/05/31 09:20:00,NA,NA,NA,NA,NA,7,10,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO BLUE OR RED COLONIES ARE FOUND AT 10 ML AND 100 ML APPLICATION OF UNDILUTED FIELD BLANK SAMPLE.,"3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3087,1df6f100-1118-48cd-b29a-471da856aad5,2019/06/05 07:41:00,61
2019/06/19 20:27:44,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/19 00:00:00,2019/06/19 20:49:46,58,1,11,NA,NA,PL1006,PL1006,2019/06/03 18:58:00,2019/06/03 21:00:00,2019/06/04 00:00:00,2019/06/05 00:00:00,NA,NA,NA,NA,NA,4,1,3,48,3,1,3,10,1,2,1,3,0,NA,"NO BLUE COLONIES FOUND AT 10^6 DILUTION. OBSERVATION FOR RED COLONIES AT VARIOUS DILUTIONWAS 51, SMUDGE, NIL, NIL FOR 10^3, 10^4, 10^5 AND 10^6 DILUTION, RESPECTIVELY.",4,0,vGuxuKRNcJh7oUGHdmQvJP,3152,03507181-8c80-4369-8fcb-babc7ad62cd8,2019/06/19 08:20:08,62
2019/06/19 20:49:47,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/19 00:00:00,2019/06/19 20:57:02,57,1,99,NA,NA,FB1002,FB1002,2019/06/03 19:30:00,2019/06/03 21:00:00,2019/06/04 00:00:00,2019/06/05 00:00:00,NA,NA,NA,NA,NA,7,10,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO LUE OR RED COLONIES FOUND FOR 10 ml AND 100 ml APPLICATION OF SAMPLES.,4,0,vGuxuKRNcJh7oUGHdmQvJP,3153,94b7a983-fba2-490a-ad0b-88f8dbeb60e9,2019/06/19 08:27:25,63
2019/06/19 20:57:03,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/19 00:00:00,2019/06/19 21:07:13,58,1,8,NA,NA,SL1003,SL1003,2019/06/03 18:40:00,2019/06/03 22:20:00,2019/06/04 00:00:00,2019/06/05 00:00:00,NA,NA,NA,100,NA,7,1,3,27,6,1,3,7,1,5,1,3,4,NA,"OBSERVATION FOR RED COLONIES WERE TDTC, TNTC AND 71, RESPECTIVELY",4,0,vGuxuKRNcJh7oUGHdmQvJP,3154,fedc0dcb-9b97-443c-b0ae-cf08af099cfc,2019/06/19 08:37:35,64
2019/06/19 21:07:13,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/19 00:00:00,2019/06/19 21:14:57,58,1,8,NA,NA,SL1004,SL1004,2019/06/03 19:15:00,2019/06/03 22:20:00,2019/06/04 00:00:00,2019/06/05 00:00:00,NA,NA,NA,100,NA,7,1,2,NA,6,1,1,NA,1,5,1,3,180,NA,"OBSERVATION FOR RED COLONIES WERE TDTC, TDTC AND TNTC, RESPECTIVELY.",4,0,vGuxuKRNcJh7oUGHdmQvJP,3155,cfa9609f-01ea-4d51-9035-6dee2a10df77,2019/06/19 08:45:19,65
2019/06/19 21:14:57,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/19 00:00:00,2019/06/19 21:27:28,58,1,2,NA,NA,RP1005,RP1005,2019/06/03 20:35:00,2019/06/03 21:00:00,2019/06/04 00:00:00,2019/06/05 00:00:00,103,NA,NA,NA,NA,7,10,2,NA,7,1,2,NA,1,6,1,3,8,NA,"RAW PRODUCE WAS 1 PC TOMATO; THE OBSERVATION FOR RED COLONIES WAS TDTC, TDTC AND TNTC, RESPECTIVELY.",4,0,vGuxuKRNcJh7oUGHdmQvJP,3156,454eaae6-daa2-417a-8e62-a0ad7b92d08b,2019/06/19 08:57:50,66
2019/06/19 21:27:28,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/19 00:00:00,2019/06/19 21:59:48,58,1,2,NA,NA,RP1006,RP1006,2019/06/03 20:35:00,2019/06/03 21:00:00,2019/06/04 00:00:00,2019/06/05 00:00:00,57.5,NA,NA,NA,NA,7,10,2,NA,7,1,3,0,1,6,1,3,0,NA,SAMPLE WAS CUCUMBER (1 PC).,"FOR RED COLONIES THE OBSERVATION WAS TDTC, 120 AND 10, RESPECTIVELY. ""SOME SMUDGE BLUE COLONIES"" WERE NOTED FOR 10 ML UNDILUTED SAMPLE.",0,vGuxuKRNcJh7oUGHdmQvJP,3157,601a9862-048e-4828-aa84-38231b76c83d,2019/06/19 09:30:11,67
2019/06/19 21:59:49,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/19 00:00:00,2019/06/19 22:04:54,58,1,3,NA,NA,DWB1004,DWb1004,2019/06/04 18:20:00,2019/06/04 21:30:00,2019/06/04 22:40:00,2019/06/05 22:40:00,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,0,NA,NA,NA,NA,NA,"THE OBSERVATION FOR RED COLONIES WERE 8 AND 4, RESPECTIVELY.",3,0,vGuxuKRNcJh7oUGHdmQvJP,3158,87468bbc-adf0-4415-b96c-87dca2ca4886,2019/06/19 09:35:16,68
2019/06/19 22:04:55,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/19 00:00:00,2019/06/19 22:15:16,58,1,1,NA,NA,OD1003,OD1003,2019/06/04 18:20:00,2019/06/04 21:30:00,2019/06/04 22:40:00,2019/06/05 22:40:00,NA,NA,NA,NA,NA,4,1,3,42,3,1,3,8,0,NA,NA,NA,NA,NA,"FOR RED COLONIES THE OBSERVATION WAS TNTC AND 116, RESPECTIVELY.",3,0,vGuxuKRNcJh7oUGHdmQvJP,3159,e304984c-d751-4cba-8b0b-ce9e1be45930,2019/06/19 09:45:38,69
2019/06/19 22:15:17,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/19 00:00:00,2019/06/19 22:40:29,58,1,5,NA,NA,SW1004,SW1004,2019/06/04 21:30:00,2019/06/04 21:40:00,2019/06/04 22:40:00,2019/06/05 22:40:00,NA,NA,NA,NA,NA,7,10,2,NA,7,1,2,NA,0,NA,NA,NA,NA,NA,"FOR 10 ML 5 DISTINCT BLUE COLONIES FOUND WITH SMUDGED BLUE COLONIES. FOR RED COLONIES, APPEARANCE WASTDTC IN BOTH CASES.",3,0,vGuxuKRNcJh7oUGHdmQvJP,3160,1a67edfd-f3be-435d-9f32-29ddddd7a6de,2019/06/19 10:10:51,70
2019/06/19 22:40:30,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/19 00:00:00,2019/06/19 23:36:52,58,1,10,NA,NA,SF1007,SF1007,2019/06/04 21:30:00,2019/06/04 21:40:00,2019/06/04 22:40:00,2019/06/05 22:40:00,NA,150,NA,NA,NA,7,10,3,2,7,1,3,0,1,6,1,3,0,NA,"CUT PIECES OF WATERMELON, WEIGHT WAS 150 GM. FOR 1:100 DIL (1 ML) NO BLUE COLONY FOUND. THE OBSERVATION FOR RED COLONIES WERE TDTC, 47, 13 AND 1, RESPECTIVELY.",3,0,vGuxuKRNcJh7oUGHdmQvJP,3174,671362c0-96bf-4567-ac77-289d59f96aba,2019/06/19 11:07:14,71
2019/07/04 17:19:57,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019/07/04 00:00:00,2019/07/04 17:39:47,59,1,11,NA,NA,PLC1023,PLc1023,2019/07/01 19:35:00,2019/07/01 21:00:00,2019/07/01 23:00:00,2019/07/02 23:00:00,NA,NA,NA,NA,NA,4,1,1,NA,3,1,3,55,1,2,1,3,2,NA,BLUE COLONY COUNT : 1:10^6- NIL; & RED COLONY COUNT - 1:10^3-TNTC; 1:10^4 - 47; 1:10^5- 2 ;1:10^6 - 01.VOLUME TESTED - 1 ML.,3,0,vGuxuKRNcJh7oUGHdmQvJP,3378,9f7e67d3-f049-423a-881d-3faed7bfe3e1,2019/07/04 05:10:11,72
2019/07/04 17:39:48,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019/07/04 00:00:00,2019/07/04 17:52:25,58,1,11,NA,NA,PLC1024,PLc 1024,2019/07/01 19:40:00,2019/07/01 21:00:00,2019/07/01 23:00:00,2019/07/02 23:00:00,NA,NA,NA,NA,NA,4,1,3,65,3,1,3,11,1,2,1,3,0,NA,BLUE COLONY COUNT -1:10^6- 0 ; & RED COLONY COUNT : 1:10^3- 43; 1:10^4 - 05; 1:10^5- 0; 1:10^6- 0 ;VOLUME TESTED 1ML.,3,0,vGuxuKRNcJh7oUGHdmQvJP,3379,ce57e39b-4593-40cd-896b-0896f32c5feb,2019/07/04 05:22:48,73
2019/07/10 17:49:31,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019/07/10 00:00:00,2019/07/10 18:01:17,58,1,11,NA,NA,PL1009,PL1009,2019/07/08 21:00:00,2019/07/08 21:15:00,2019/07/08 22:30:00,2019/07/09 22:30:00,NA,NA,NA,NA,NA,4,1,3,60,3,1,3,10,1,2,1,3,1,NA,BLUE COLONY COUNT IN 1:10^6- NIL;& RED COLONY COUNT : 1:10^3- 25; 1:10^4- 02; 1:10^5- NIL; 1:10^6- NIL.,4,0,vGuxuKRNcJh7oUGHdmQvJP,3415,ba03eed0-aa02-4915-b2aa-c2ae97f7faf6,2019/07/10 05:31:42,74
2019/07/12 04:40:33,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/07/12 00:00:00,2019/07/12 04:53:40,59,1,11,NA,NA,PL1010,PL1010,2019/07/10 07:10:00,2019/07/10 08:30:00,2019/07/10 09:30:00,2019/07/11 09:30:00,NA,NA,NA,NA,NA,4,1,1,NA,3,1,3,39,1,2,1,3,4,NA,BLUE COLONY COUNT FOR DILUTION 1:10^6-NIL; & RED COLONYCOUNT-1:10^3-148; 1:10^4-20; 1:10^5-3 ; 1:10^6 - NIL; VOLUME TESTED BY 1ML.,4,0,vGuxuKRNcJh7oUGHdmQvJP,3433,93c4b0bd-55a1-4169-ba63-6ee90c0d0135,2019/07/12 05:53:59,75
2019/07/12 04:54:46,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/07/12 00:00:00,2019/07/12 05:07:15,59,1,99,NA,NA,FB1007,FB1007,2019/07/10 07:10:00,2019/07/10 08:00:00,2019/07/10 08:40:00,2019/07/11 08:40:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THIS SAMPLE(FB1007) IS COLLECTED FROM POOLED LATRINE SITE.,4,0,vGuxuKRNcJh7oUGHdmQvJP,3434,8b60f2b3-301e-4495-8dfd-41487936cdb9,2019/07/12 06:07:33,76
2019/07/12 05:07:15,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/07/12 00:00:00,2019/07/12 05:15:40,59,1,99,NA,NA,FB1006,FB1006,2019/07/09 06:30:00,2019/07/09 07:45:00,2019/07/09 08:30:00,2019/07/10 08:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THIS SAMPLE(FB1006) IS COLLECTED FROM DRAINAGE PUMPINGSTATION SITE.,3,0,vGuxuKRNcJh7oUGHdmQvJP,3435,c04b3c05-b366-435a-807c-9d835a70fd6b,2019/07/12 06:15:58,77
2019/07/17 05:57:49,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/07/17 00:00:00,2019/07/17 06:09:55,58,1,11,NA,NA,PL1011,PL1011,2019/07/15 06:00:00,2019/07/15 10:00:00,2019/07/15 10:30:00,2019/07/16 10:30:00,NA,NA,NA,NA,NA,4,1,3,12,3,1,3,4,1,2,1,3,0,NA,"Blue(10^-6=0) ,Red(10^-3=16, 10^-4=4, 10^-5=0, 10^-6=0)",3,0,vGuxuKRNcJh7oUGHdmQvJP,3469,e075089c-9487-41e5-b0e2-58564d8c2ea9,2019/07/17 07:10:14,78
