"deviceid","s_school","s_start","s_coordinates","X_s_coordinates_latitude","X_s_coordinates_longitude","X_s_coordinates_altitude","X_s_coordinates_precision","s_neighborhood","s_1_note","s_rainweek","s_participant_num","s_participant_gender","s_participant_female_obs","s_participant_male_obs","s_participant_female","s_participant_male","s_neighborhood_y","s_neighborhood_n","s_s_c","s_s_c_note","s_s_c_note_2","s_s_c_3","s_s_c_2","s_s_c_1","s_s_c_0","s_s_c_na","s_s_a","s_s_a_note","s_s_a_note_2","s_s_a_3","s_s_a_2","s_s_a_1","s_s_a_0","s_s_a_na","s_d_c","s_d_c_note","s_d_c_note_2","s_d_c_3","s_d_c_2","s_d_c_1","s_d_c_0","s_d_c_na","s_d_a","s_d_a_note","s_d_a_note_2","s_d_a_3","s_d_a_2","s_d_a_1","s_d_a_0","s_d_a_na","s_f_c","s_f_c_note","s_f_c_note_2","s_f_c_3","s_f_c_2","s_f_c_1","s_f_c_0","s_f_c_na","s_f_a","s_f_a_note","s_f_a_note_2","s_f_a_3","s_f_a_2","s_f_a_1","s_f_a_0","s_f_a_na","s_dw_c","s_dw_c_note","s_dw_c_note_2","s_dw_c_3","s_dw_c_2","s_dw_c_1","s_dw_c_0","s_dw_c_na","s_dw_a","s_dw_a_note","s_dw_a_note_2","s_dw_a_3","s_dw_a_2","s_dw_a_1","s_dw_a_0","s_dw_a_na","s_dw_e_wt","s_dw_e_wt_note","s_dw_e_wt_note_2","s_dw_e_wt_1","s_dw_e_wt_0","s_dw_e_wt_na","s_o_c","s_o_c_note","s_o_c_note_2","s_o_c_3","s_o_c_2","s_o_c_1","s_o_c_0","s_o_c_na","s_o_a","s_o_a_note","s_o_a_note_2","s_o_a_3","s_o_a_2","s_o_a_1","s_o_a_0","s_o_a_na","s_bw_c","s_bw_c_note","s_bw_c_note_2","s_bw_c_3","s_bw_c_2","s_bw_c_1","s_bw_c_0","s_bw_c_na","s_bw_a","s_bw_a_note","s_bw_a_note_2","s_bw_a_3","s_bw_a_2","s_bw_a_1","s_bw_a_0","s_bw_a_na","s_p_c","s_p_c_note","s_p_c_note_2","s_p_c_3","s_p_c_2","s_p_c_1","s_p_c_0","s_p_c_na","s_p_a","s_p_a_note","s_p_a_note_2","s_p_a_3","s_p_a_2","s_p_a_1","s_p_a_0","s_p_a_na","s_p_e_note","s_p_e_note_2","s_p_e_2","s_p_e_1","s_p_e_na","s_sf_c","s_sf_c_note","s_sf_c_note_2","s_sf_c_3","s_sf_c_2","s_sf_c_1","s_sf_c_0","s_sf_c_na","s_sf_a","s_sf_a_note","s_sf_a_note_2","s_sf_a_3","s_sf_a_2","s_sf_a_1","s_sf_a_0","s_sf_a_na","s_l_c","s_l_c_note","s_l_c_note_2","s_l_c_3","s_l_c_2","s_l_c_1","s_l_c_0","s_l_c_na","s_l_a","s_l_a_note","s_l_a_note_2","s_l_a_3","s_l_a_2","s_l_a_1","s_l_a_0","s_l_a_na","s_pl_a_th","s_pl_a_th_note","s_pl_a_th_note_2","s_pl_a_th_1","s_pl_a_th_0","s_pl_a_th_na","s_pl_a_tu_note","s_pl_a_tu_1","s_pl_a_tu_0","s_pl_a_tu_na","s_pl_a_tu_nl","s_pl_a_tw_note","s_pl_a_tw_note_2","s_pl_a_tw_1","s_pl_a_tw_0","s_pl_a_tw_na","s_pl_a_tw_nl","s_pl_a_tf_note","s_pl_a_tf_note_2","s_pl_a_tf_1","s_pl_a_tf_0","s_pl_a_tf_na","s_pl_a_tf_nl","s_end","s_participant_female_obs_end","s_participant_male_obs_end","s_notes","s_enum","X__version__","X_id","X_uuid","X_submission_time","X_index","s_odw_a","s_odw_a_note","s_odw_a_3","s_odw_a_2","s_odw_a_1","s_odw_a_0","s_odw_a_na","s_odw_a_other","s_odw_c","s_odw_c_note","s_odw_c_3","s_odw_c_2","s_odw_c_1","s_odw_c_0","s_odw_c_na","s_odw_c_other","s_odw2_a","s_odw2_a_note","s_odw2_a_3","s_odw2_a_2","s_odw2_a_1","s_odw2_a_0","s_odw2_a_na","s_odw2_a_other","s_odw2_c","s_odw2_c_note","s_odw2_c_3","s_odw2_c_2","s_odw2_c_1","s_odw2_c_0","s_odw2_c_na","s_odw2_c_other","s_extra_data","dply_num","s_f_weekly","s_UID","s_id","s_date","neighb_UID","city"
,"Kawsara Fall/A","2019-11-15T11:30:00.000Z","14.781511666666665 -17.371028333333335 22.1 4.8",14.7815116666667,-17.3710283333333,22.1,4.8,1,,0,15,0,0,15,0,15,15,0,,,,,,,,,,,,,,,,,,,,0,2,2,11,0,,,,0,0,2,9,4,,,,0,0,2,10,3,,,,0,0,2,0,13,,,,12,2,1,0,0,,,,10,3,1,0,1,,,,3,9,3,,,,,,,,,,,,,,,,,,,,8,5,2,0,0,,,,9,3,3,0,0,,,,4,2,7,1,1,,,,3,0,9,1,2,,,14,0,1,,,,4,5,6,0,0,,,,1,4,4,2,4,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,1,14,0,0,,0,15,,"5 personne (Ndiack, Aidara, Sarah, Fanta, Baye Cheikh Seye)",,,"9d372a61-f4de-4d48-87a2-943146f7b9d5","2019-11-15T14:05:04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1001",1001,2019-11-15,1201,"Dakar"
,"Khaly Madiakhate Kala/B","2019-11-15T10:28:00.000Z","14.777261666666668 -17.370476666666665 20.4 4.3",14.7772616666667,-17.3704766666667,20.4,4.3,1,,0,15,1,15,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,2,5,0,7,1,,,,0,1,1,10,3,,,,4,4,2,4,1,,,,8,0,1,3,3,,,,0,4,5,0,6,,,,0,3,3,1,8,,,,6,7,2,,,,,,,,,,,,,,,,,,,,4,4,1,0,6,,,,5,5,2,0,3,,,,3,0,5,3,4,,,,0,1,6,4,4,,,15,0,0,,,,5,3,2,2,3,,,,2,2,2,0,9,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,4,11,0,0,,15,0,"Toutes sont de Wakhinat Nimzatt et surtout une fille est de Darou Rahmane","4 personnes (Fatou Bintou, Ndeye, Zahra et Elhadj Fall)",,,"39c0c418-66f1-4bb9-b94b-c7fb8a76dbc1","2019-11-15T14:05:58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1002",1002,2019-11-15,1201,"Dakar"
,"Khaly Madiakhate Kala/B","2019-11-14T13:35:00.000Z","14.777273333333335 -17.370525 27.8 4.8",14.7772733333333,-17.370525,27.8,4.8,1,,0,15,0,0,15,0,15,15,0,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,,,,2,0,0,5,8,,,,6,3,5,1,0,,,,0,1,8,2,4,,,,15,0,0,0,0,,,,14,0,0,0,1,,,,9,6,0,,,,,,,,,,,,,,,,,,,,10,3,2,0,0,,,,5,4,0,0,6,,,,3,3,6,1,2,,,,7,0,0,2,6,,,9,1,5,,,,5,6,3,0,1,,,,0,1,0,5,9,,,,,,,,,,,,,,,,,,,,9,4,2,,15,0,0,0,,,15,0,0,0,,,1,14,0,0,,0,15,,"5 personnes (Fanta, Fatou Bintou, Ndeye, Zahra, Aidara)",,,"7a49118c-e915-4679-9b75-815d9323241e","2019-11-15T14:05:59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1003",1003,2019-11-14,1201,"Dakar"
,"Ecole Mortalla Wade","2019-11-18T11:07:00.000Z","14.772976666666667 -17.379471666666667 37.1 5.0",14.7729766666667,-17.3794716666667,37.1,5,2,,0,15,1,15,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,4,1,1,9,0,,,,1,2,1,5,6,,,,2,3,4,4,2,,,,4,2,2,2,5,,,,15,0,0,0,0,,,,12,1,1,0,1,,,,5,10,0,,,,,,,,,,,,,,,,,,,,7,6,1,0,1,,,,7,4,1,0,3,,,,4,4,3,3,1,,,,0,1,3,4,7,,,15,0,0,,,,11,1,1,2,0,,,,0,3,5,3,4,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,7,4,4,0,,15,0,,"4 personnes (Fatou Bintou,Aidara,Ndeye,Ndiack)",,,"46ec6ff0-104e-4abd-bc57-9badc6968757","2019-11-18T13:15:56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1004",1004,2019-11-18,1202,"Dakar"
,"École 21","2019-11-18T11:34:00.000Z","14.766318333333334 -17.389421666666667 36.7 5.0",14.7663183333333,-17.3894216666667,36.7,5,2,,0,15,0,0,15,0,15,15,0,,,,,,,,,,,,,,,,,,,,14,0,0,1,0,,,,9,4,2,0,0,,,,9,3,2,1,0,,,,5,6,3,0,1,,,,15,0,0,0,0,,,,14,1,0,0,0,,,,0,12,3,,,,,,,,,,,,,,,,,,,,12,2,1,0,0,,,,8,5,2,0,0,,,,5,7,3,0,0,,,,7,5,2,1,0,,,15,0,0,,,,12,2,0,1,0,,,,7,5,2,1,0,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,14,1,0,0,,,4,11,0,0,,0,15,,"4 personnes (Fanta,Zahra, Cheikh Baye ,Balde)",,,"b3c8649d-fbca-422b-bfa6-050b3803be93","2019-11-18T13:15:58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1005",1005,2019-11-18,1202,"Dakar"
,"École Mortolla Wade","2019-11-19T11:20:00.000Z","14.772996666666666 -17.379321666666666 9.5 4.9",14.7729966666667,-17.3793216666667,9.5,4.9,2,,0,15,0,0,15,0,15,15,0,,,,,,,,,,,,,,,,,,,,7,1,1,1,5,,,,0,5,2,4,4,,,,7,1,3,2,2,,,,4,1,3,5,2,,,,13,0,0,0,2,,,,6,4,1,4,0,,,,6,8,1,,,,,,,,,,,,,,,,,,,,6,4,2,3,0,,,,8,3,1,3,0,,,,3,3,7,2,0,,,,3,1,2,5,4,,,15,0,0,,,,10,2,1,2,0,,,,3,3,1,3,5,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,14,0,1,0,,,7,8,0,0,,0,15,,"5 personnes (Ndeye, Fatou Bintou,Zahra,Balde,Baye Cheikh) ",,,"bc59dcdf-c62d-4d55-a107-3c5a6101f060","2019-11-19T17:33:19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1006",1006,2019-11-19,1202,"Dakar"
,"École 21","2019-11-19T15:10:00.000Z","14.766123333333333 -17.389491666666668 22.4 5.0",14.7661233333333,-17.3894916666667,22.4,5,2,,0,15,1,15,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,5,1,3,6,0,,,,6,8,0,0,1,,,,9,1,5,0,0,,,,8,1,3,2,1,,,,14,1,0,0,0,,,,14,0,1,0,0,,,,10,5,0,,,,,,,,,,,,,,,,,,,,11,4,0,0,0,,,,9,4,2,0,0,,,,3,2,7,3,0,,,,5,5,2,1,2,,,15,0,0,,,,8,4,2,1,0,,,,4,2,2,2,5,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,13,2,0,0,,15,0,,"Zahra, Ndèye Kh. A. Ndiaye, Fatou Bintou, Sarah et Tounkara.",,,"40b0c696-b4fb-4e83-95f9-128830f16260","2019-11-19T17:33:19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1007",1007,2019-11-19,1202,"Dakar"
,"École Thierno Salif  Ndongo/B","2019-11-20T10:20:00.000Z","14.770491666666665 -17.378863333333335 -8.8 4.5",14.7704916666667,-17.3788633333333,-8.8,4.5,3,,0,15,0,0,15,0,15,15,0,,,,,,,,,,,,,,,,,,,,2,1,2,9,1,,,,6,2,3,0,4,,,,7,3,1,0,4,,,,3,3,3,5,1,,,,15,0,0,0,0,,,,15,0,0,0,0,,,,6,8,1,,,,,,,,,,,,,,,,,,,,11,3,1,0,0,,,,13,2,0,0,0,,,,1,0,1,11,2,,,,1,1,2,6,5,,,15,0,0,,,,7,4,2,2,0,,,,3,2,6,1,3,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,6,6,3,0,,0,15,,"Ndeye,Fatou Bintou,Fanta,Zahra",,,"dc53d088-9122-4b2f-a869-8f19ccbfe7dd","2019-11-20T18:25:31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1008",1008,2019-11-20,1203,"Dakar"
,"École 27","2019-11-20T12:24:00.000Z","14.762004999999998 -17.382493333333333 35.8 5.0",14.762005,-17.3824933333333,35.8,5,3,,0,15,1,15,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,1,0,0,13,1,,,,0,1,0,8,6,,,,9,3,2,1,0,,,,12,1,1,1,0,,,,15,0,0,0,0,,,,15,0,0,0,0,,,,4,10,1,,,,,,,,,,,,,,,,,,,,10,5,0,0,0,,,,6,3,0,0,6,,,,2,2,2,4,5,,,,4,1,3,1,6,,,15,0,0,,,,6,4,3,1,1,,,,2,3,3,2,5,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,4,8,3,0,,15,0,,"Fanta,Fatou Bintou, Ndeye,Zahra",,,"61d7c634-041a-4357-a3b5-2a72b3004840","2019-11-20T18:25:31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1009",1009,2019-11-20,1203,"Dakar"
,"École Thierno Salif  Ndongo/B","2019-11-21T10:20:00.000Z","14.770703333333332 -17.37874 51.8 4.8",14.7707033333333,-17.37874,51.8,4.8,3,,0,15,1,15,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,0,0,2,11,2,,,,0,0,1,1,13,,,,2,0,3,0,10,,,,1,1,4,0,9,,,,14,1,0,0,0,,,,13,1,1,0,0,,,,7,8,0,,,,,,,,,,,,,,,,,,,,6,4,2,0,3,,,,3,4,0,0,8,,,,0,0,2,9,4,,,,1,1,3,2,8,,,13,0,2,,,,3,4,3,0,5,,,,0,3,2,0,10,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,11,4,0,0,,15,0,,"Fatou Bintou, Ndeye,Zahra",,,"b0a7d772-1b38-4a64-b24e-a900db6d4b45","2019-11-21T13:19:46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1010",1010,2019-11-21,1203,"Dakar"
,"École 27","2019-11-21T11:52:00.000Z","14.762203333333332 -17.382614999999998 35.3 4.6",14.7622033333333,-17.382615,35.3,4.6,3,,0,15,0,0,15,0,15,15,0,,,,,,,,,,,,,,,,,,,,6,2,0,7,0,,,,2,2,3,7,1,,,,3,2,4,3,3,,,,2,2,4,2,5,,,,15,0,0,0,0,,,,9,1,0,0,5,,,,2,10,3,,,,,,,,,,,,,,,,,,,,9,4,2,0,0,,,,8,1,2,0,4,,,,0,0,4,8,3,,,,0,0,1,7,7,,,8,7,0,,,,4,1,3,7,0,,,,4,1,3,1,6,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,12,2,1,0,,0,15,,"Fatou Bintou, Ndeye,Zahra",,,"6a342aed-ec84-4add-a537-c62fe6b6f0ba","2019-11-21T13:19:47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1011",1011,2019-11-21,1203,"Dakar"
,"École Thiawlene Bout ","2019-11-22T10:20:00.000Z","14.721213333333333 -17.258426666666665 10.4 4.7",14.7212133333333,-17.2584266666667,10.4,4.7,4,,0,15,1,15,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,15,0,0,0,0,,,,1,1,0,10,3,,,,2,2,6,5,0,,,,2,5,1,4,3,,,,15,0,0,0,0,,,,15,0,0,0,0,,,,3,12,0,,,,,,,,,,,,,,,,,,,,12,3,0,0,0,,,,7,2,2,0,4,,,,0,0,3,10,2,,,,1,0,0,14,0,,,15,0,0,,,,4,6,4,0,1,,,,3,0,4,4,4,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,3,10,2,0,,15,0,,"Ndeye, Fatou Bintou, Aidara,Zahra",,,"90991633-a328-4b12-92e6-35fa6dd5a075","2019-11-22T15:50:19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1012",1012,2019-11-22,1204,"Dakar"
,"École Camp Marchand","2019-11-22T11:45:00.000Z","14.721818333333333 -17.25741 76.5 4.9",14.7218183333333,-17.25741,76.5,4.9,4,,0,15,0,0,15,0,15,15,0,,,,,,,,,,,,,,,,,,,,2,0,4,9,0,,,,0,0,0,14,1,,,,6,0,2,7,0,,,,0,0,1,11,3,,,,15,0,0,0,0,,,,15,0,0,0,0,,,,1,14,0,,,,,,,,,,,,,,,,,,,,5,6,3,0,1,,,,6,4,2,0,3,,,,0,0,1,14,0,,,,0,1,1,9,4,,,15,0,0,,,,6,2,7,0,0,,,,2,2,2,6,3,,,,,,,,,,,,,,,,,,,,15,0,0,,14,1,0,0,,,15,0,0,0,,,5,9,1,0,,0,15,,"Ndeye,Fatou Bintou, Zahra, Aidara",,,"1c984cbc-f3d8-47f5-bf99-49774378f750","2019-11-22T15:50:21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1013",1013,2019-11-22,1204,"Dakar"
,"Thiawlene Bout","2019-11-25T10:20:00.000Z","14.721681666666665 -17.258166666666668 63.2 4.6",14.7216816666667,-17.2581666666667,63.2,4.6,4,,0,15,0,0,15,0,15,15,0,,,,,,,,,,,,,,,,,,,,1,1,3,10,0,,,,0,1,0,6,8,,,,3,0,2,2,8,,,,0,1,1,0,13,,,,15,0,0,0,0,,,,15,0,0,0,0,,,,5,9,1,,,,,,,,,,,,,,,,,,,,3,7,3,0,2,,,,4,2,0,0,9,,,,2,0,4,2,7,,,,1,0,2,0,12,,,15,0,0,,,,5,4,5,0,1,,,,3,1,3,0,8,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,9,5,1,0,,0,15,,"Ndeye, Fatou Bintou, Zahra",,,"051eb9b9-0389-4b8e-bfbf-c49278605261","2019-11-25T13:23:07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1014",1014,2019-11-25,1204,"Dakar"
,"Camp Marchand","2019-11-25T11:40:00.000Z","14.721981666666666 -17.257353333333334 34.0 5.0",14.7219816666667,-17.2573533333333,34,5,4,,0,15,1,15,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,4,1,1,6,3,,,,3,1,0,10,1,,,,4,2,3,2,4,,,,2,3,1,3,6,,,,14,0,0,0,1,,,,13,1,0,1,0,,,,2,9,4,,,,,,,,,,,,,,,,,,,,3,5,3,0,4,,,,6,2,1,0,6,,,,2,3,3,6,1,,,,2,3,2,0,8,,,15,0,0,,,,5,0,4,1,5,,,,2,1,2,2,8,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,8,7,0,0,,15,0,,"Ndeye,Fatou Bintou, Zahra",,,"6b5eed7e-6366-4484-899a-bfbe188d0e53","2019-11-25T13:23:09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1015",1015,2019-11-25,1204,"Dakar"
,"El hadj Souleymane Wade","2019-11-26T09:55:00.000Z","14.720146666666668 -17.461713333333332 76.1 4.3",14.7201466666667,-17.4617133333333,76.1,4.3,5,,0,15,1,15,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,0,1,2,8,4,,,,0,0,1,8,6,,,,3,1,5,3,3,,,,0,0,4,7,4,,,,12,2,1,0,0,,,,10,2,2,1,0,,,,13,2,0,,,,,,,,,,,,,,,,,,,,12,2,0,0,1,,,,10,3,0,0,2,,,,0,0,6,7,2,,,,0,1,8,3,3,,,15,0,0,,,,1,6,7,1,0,,,,1,2,1,4,7,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,1,12,2,0,,15,0,,"Ndeye, Fatou Bintou, Zahra",,,"80f92809-2d9e-4d77-984d-8dea0c943bb9","2019-11-26T14:06:39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1016",1016,2019-11-26,1205,"Dakar"
,"Liberté 1","2019-11-26T11:44:00.000Z","14.717441666666666 -17.45776 -13.2 5.0",14.7174416666667,-17.45776,-13.2,5,5,,0,15,0,0,15,0,15,15,0,,,,,,,,,,,,,,,,,,,,2,1,2,9,1,,,,0,2,0,11,2,,,,2,2,6,4,1,,,,1,2,5,5,2,,,,15,0,0,0,0,,,,15,0,0,0,0,,,,5,8,2,,,,,,,,,,,,,,,,,,,,10,3,2,0,0,,,,10,2,2,0,1,,,,0,2,6,7,0,,,,1,4,7,2,1,,,15,0,0,,,,5,2,7,1,0,,,,2,1,6,5,1,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,2,10,3,0,,0,15,,"Ndeye, Fatou Bintou, Zahra",,,"6d42e8c1-c160-4721-83e2-05ba37f835e6","2019-11-26T14:06:40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1017",1017,2019-11-26,1205,"Dakar"
,"El hadj Souleymane Wade","2019-11-27T09:46:00.000Z","14.719925 -17.461748333333333 21.4 4.3",14.719925,-17.4617483333333,21.4,4.3,5,,0,15,0,0,15,0,15,15,0,,,,,,,,,,,,,,,,,,,,0,0,4,10,1,,,,0,0,0,10,5,,,,2,1,8,1,3,,,,1,1,5,2,6,,,,11,2,1,0,1,,,,6,0,0,3,6,,,,4,3,8,,,,,,,,,,,,,,,,,,,,10,3,1,0,1,,,,5,1,1,0,8,,,,0,2,1,8,4,,,,2,1,4,3,5,,,15,0,0,,,,5,3,4,0,3,,,,1,0,1,2,11,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,4,10,1,0,,0,15,,"Ndeye,Fatou Bintou, Zahra",,,"a4610c9e-9f93-45e2-a173-148c3c4067c7","2019-11-27T13:02:45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1018",1018,2019-11-27,1205,"Dakar"
,"Liberté 1","2019-11-27T11:13:00.000Z","14.717270000000001 -17.457614999999997 84.2 3.7",14.71727,-17.457615,84.2,3.7,5,,0,15,1,15,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,1,0,2,12,0,,,,0,0,0,12,3,,,,2,0,3,7,3,,,,0,1,2,4,8,,,,14,0,0,0,1,,,,6,0,3,4,2,,,,7,7,1,,,,,,,,,,,,,,,,,,,,7,4,1,0,3,,,,7,3,1,0,4,,,,1,1,5,6,2,,,,3,1,4,2,5,,,15,0,0,,,,0,0,8,3,4,,,,1,1,2,2,9,,,,,,,,,,,,,,,,,,,,15,0,0,,15,0,0,0,,,15,0,0,0,,,2,11,2,0,,15,0,,"Ndeye, Fatou Bintou, Zahra",,,"f6fd5374-735c-4132-8c74-3f75e52357eb","2019-11-27T13:02:46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,"12_1019",1019,2019-11-27,1205,"Dakar"
,"Twiza community school","2019-10-11T09:28:00.000+02:00","-15.44210518 28.2836556 1291.0 7.585",-15.44210518,28.2836556,1291,7.585,1,,0,20,2,10,10,10,10,6,14,,,,2,4,9,4,1,,,,11,6,3,0,0,,,,9,5,5,1,0,,,,7,4,3,6,0,,,,10,2,4,3,1,,,,6,4,2,6,2,,,,12,4,4,0,0,,,,11,6,1,1,1,,,,16,4,0,,,,,,,,,,,,,,,,,,,,13,3,0,1,3,,,,19,1,0,0,0,,,,17,1,1,1,0,,,,15,2,2,0,1,,,20,0,0,,,,12,4,1,3,0,,,,14,3,1,2,0,,,,18,2,0,0,0,,,,16,3,0,0,1,,,,9,9,2,,20,0,0,0,,,10,10,0,0,,,2,17,1,0,,10,10,,"Zacharia,Mwewa, Muleya and Chilufya.",,,"be2a6d3d-5d61-408f-9078-661bf0d386aa","2019-10-11T10:40:20",,,,8,2,2,7,1,,,,8,6,3,3,0,,,,4,3,3,8,2,,,,2,2,3,10,3,,1,13,,"13_1000",1000,2019-10-11,1301,"Lusaka"
,"Twiza community school","2019-10-11T09:43:00.000+02:00","-15.44213073 28.283564 1272.0 15.17",-15.44213073,28.283564,1272,15.17,1,,0,20,2,10,10,10,10,3,17,,,,10,1,2,1,6,,,,11,1,5,3,0,,,,9,2,8,1,0,,,,4,3,6,7,0,,,,13,2,5,0,0,,,,9,2,8,1,0,,,,13,4,2,0,0,,,,15,1,1,2,1,,,,14,6,0,,,,,,,,,,,,,,,,,,,,14,0,1,2,3,,,,15,4,1,0,0,,,,18,1,1,0,0,,,,17,1,1,1,0,,,19,1,0,,,,15,4,1,0,0,,,,17,2,0,1,0,,,,19,1,0,0,0,,,,17,2,1,0,0,,,,9,11,0,,20,0,0,0,,,11,9,0,0,,,3,15,1,1,,10,10,,"Zachariah, Muleya, mwewa and chilufya",,,"a91d6aa9-528a-4ade-86fc-d8b393787409","2019-10-12T06:27:32",,,,7,4,2,4,3,,,,11,3,2,3,1,,,,4,3,4,6,3,,,,6,5,1,8,0,,1,13,,"13_1001",1001,2019-10-11,1301,"Lusaka"
,"Chawama Primary School","2019-10-11T08:05:00.000+02:00","-15.462423333333334 28.285525 1280.0 4.9",-15.4624233333333,28.285525,1280,4.9,1,,0,20,2,10,10,10,10,7,13,,,,4,0,1,15,0,,,,4,2,3,11,0,,,,10,3,3,4,0,,,,5,2,2,11,0,,,,15,2,1,2,0,,,,8,1,6,0,0,,,,18,1,0,1,0,,,,16,2,1,1,0,,,,20,0,0,,,,,,,,,,,,,,,,,,,,19,1,0,0,0,,,,17,1,2,0,0,,,,18,1,1,0,0,,,,17,1,1,1,0,,,18,0,2,,,,14,2,3,0,1,,,,12,3,5,0,0,,,,9,3,7,1,0,,,,6,2,10,2,0,,,,17,0,3,,18,1,1,0,,,16,3,1,0,,,6,14,0,0,,10,10,,"Chipo 
Mulemwa
Jenifer",,,"42d6cb0e-0b62-476f-8403-0c85eab36302","2019-10-12T06:31:54",,,,7,2,1,10,0,,,,3,4,2,9,2,,,,1,3,2,14,0,,,,0,3,2,15,0,,1,13,,"13_1002",1002,2019-10-11,1301,"Lusaka"
,"Chawama primary school","2019-10-11T08:04:00.000+02:00","-15.4623785 28.28553241 1289.0 4.5509996",-15.4623785,28.28553241,1289,4.5509996,1,,0,20,2,10,10,10,10,9,11,,,,1,2,2,15,0,,,,2,3,1,14,0,,,,6,3,8,3,0,,,,7,1,4,8,0,,,,7,2,7,4,0,,,,2,1,4,11,2,,,,14,4,2,0,0,,,,14,2,3,1,0,,,,17,2,1,,,,,,,,,,,,,,,,,,,,13,6,1,0,0,,,,19,1,0,0,0,,,,14,3,3,0,0,,,,16,2,1,1,0,,,20,0,0,,,,14,2,4,0,0,,,,10,4,4,2,0,,,,15,3,0,1,1,,,,5,6,6,1,2,,,,9,5,6,,16,1,2,1,,,11,7,2,0,,,10,9,1,0,,10,10,,"Joackim
Champo
Mulemwa",,,"b54f8963-d7c6-4f1b-9823-f4624458e1cd","2019-10-12T06:32:48",,,,3,6,3,8,0,,,,3,5,3,9,0,,,,1,3,0,16,0,,,,1,3,2,13,1,,1,13,,"13_1003",1003,2019-10-11,1301,"Lusaka"
