deviceid,h_id,h_start,h_coordinates,_h_coordinates_latitude,_h_coordinates_longitude,_h_coordinates_altitude,_h_coordinates_precision,h_neighborhood,h_rain24hr,h_rainweek,h_rainmonth,h_home_type,h_population,h_c,h_surface,h_s,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_drains,h_d,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_flood,h_f,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_wasa,h_m,h_m_a,h_m_a_other,h_m_c,h_m_c_other,h_other,h_odw,h_odw_a,h_odw_a_other,h_odw_c,h_odw_c_other,h_wt,h_wt_a,h_wt_a_other,h_bath,h_bw,h_bw_a,h_bw_a_other,h_bw_c,h_bw_c_other,h_produce,h_p,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_a2,h_p_a2_other,h_food,h_sf,h_sf_a,h_sf_a_other,h_sf_c,h_sf_c_other,h_shared,h_l,h_l_a,h_l_a_other,h_l_c,h_l_c_other,h_th,h_th_a,h_th_a_other,h_tu_a,h_tu_a_other,h_tw_a,h_tw_a_other,h_tf_a,h_tf_a_other,h_end,h_notes,h_enum,h_enum/1,h_enum/2,h_enum/3,h_enum/4,h_enum/5,h_enum/6,h_enum/7,h_enum/8,h_enum/9,h_enum/10,h_enum/11,h_enum/12,h_enum/13,h_enum/14,h_enum/15,h_enum/16,h_enum/17,h_enum/18,h_enum/19,h_enum/20,h_enum/21,h_enum/22,h_enum/23,h_enum/24,h_enum/25,h_enum/26,h_enum/27,h_enum/28,h_enum/29,h_enum/30,h_enum/31,h_enum/32,h_enum/33,h_enum/34,h_enum/35,h_enum/36,h_enum/37,h_enum/38,h_enum/39,h_enum/40,h_enum/41,h_enum/42,h_enum/43,h_enum/44,h_enum/45,h_enum/46,h_enum/47,h_enum/48,h_enum/49,h_enum/50,h_enum/51,h_enum/52,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index
359925061190497,103,2017-06-12T13:19:00.326+06,23.77120054661207 90.43282557295242 -63.0 0.0,23.77120055,90.43282557,-63,0,22,1,1,1,2,2,1,1,,4,,4,,0,,,,,,1,,3,,3,,1,,1,,1,,1,,4,,4,,,0,,1,,2,,2,,1,,3,,3,,1,,1,,3,,2,,1,,1,,1,,,0,,,,,,,,,Kono montobbo nai,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:18f8f39a-eca2-4cbc-8d46-7e53ce8947d8,4203,18f8f39a-eca2-4cbc-8d46-7e53ce8947d8,2017-06-15T08:07:18,24,,-1
359925061278912,24,2017-06-12T12:01:00.479+06,23.822872 90.3796909 0.0 1100.0,23.822872,90.3796909,0,1100,11,1,1,1,2,2,1,1,,2,,2,,1,,1,,1,,1,,3,,3,,1,,2,,2,,0,,,,,,,0,,1,,2,,2,,1,,3,,3,,1,,1,,3,,3,,1,,2,,2,,,0,,,,,,,,,Na,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:74a9d02d-f490-44e2-8d49-93083b8557e5,4208,74a9d02d-f490-44e2-8d49-93083b8557e5,2017-06-15T08:09:23,25,,-1
359925060819104,174,2017-06-13T11:08:00.452+06,23.77243789086565 90.42967145454493 0.0 0.0,23.77243789,90.42967145,0,0,22,1,1,1,1,3,1,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,,,,,,0,,1,,2,,2,,1,,3,,3,,1,,1,,3,,1,,0,,,,,,,1,,1,,0,,1,,,,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:aa6cad1a-fca2-44fb-8b70-5564c5908f07,4209,aa6cad1a-fca2-44fb-8b70-5564c5908f07,2017-06-15T08:09:23,26,,-1
359925061257478,0475,2017-06-12T14:15:00.654+06,23.697984000658526 90.43078306453114 0.0 0.0,23.697984,90.43078306,0,0,77,1,1,1,2,4,1,1,,3,,2,,1,,2,,1,,1,,1,,1,,1,,1,,1,,0,,,,,,,0,,1,,2,,1,,1,,3,,3,,1,,1,,3,,2,,1,,1,,1,,,0,,,,,,,,,N/A,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:9494ae21-a13c-4b01-bbcc-0bc0a28445fd,4218,9494ae21-a13c-4b01-bbcc-0bc0a28445fd,2017-06-15T08:11:29,27,,-1
359925061198409,110,2017-06-12T13:35:00.142+06,23.7717941 90.4315202 0.0 800.0,23.7717941,90.4315202,0,800,22,1,1,1,2,4,1,1,,3,,2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,2,,1,,3,,3,,1,,1,,4,,3,,1,,1,,1,,,0,,,,,,,,,,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:a46ca1f1-06da-4d2f-baf7-0f09c76d3384,4217,a46ca1f1-06da-4d2f-baf7-0f09c76d3384,2017-06-15T08:11:29,28,,-1
359925061332800,361,2017-06-12T11:50:00.949+06,23.725123967314246 90.42645960888039 -6.0 0.0,23.72512397,90.42645961,-6,0,66,1,1,1,2,3,1,0,,,,,,0,,,,,,0,,,,,,1,,1,,1,,0,,,,,,,0,,1,,2,,2,,1,,3,,3,,1,,1,,3,,3,,1,,1,,1,,,0,,,,,,,,,No,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:31166b3c-fcb9-4547-9434-04d874653bd4,4220,31166b3c-fcb9-4547-9434-04d874653bd4,2017-06-15T08:11:29,29,,-1
359925061286071,207,2017-06-12T12:30:00.112+06,23.7813132 90.3397035 0.0 128.9,23.7813132,90.3397035,0,128.9,33,1,1,1,2,5,1,1,,1,,1,,0,,,,,,1,,1,,1,,0,,,,,,1,,1,,1,,,0,,1,,1,,1,,1,,1,,1,,1,,1,,3,,2,,1,,1,,1,,,0,,,,,,,,,Na,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:d71d6bdd-02bc-4673-b6fe-daaf362afdf2,4226,d71d6bdd-02bc-4673-b6fe-daaf362afdf2,2017-06-15T08:12:20,30,,-1
359925061260548,402,2017-06-12T12:27:00.207+06,23.70801824137671 90.4256064060545 18.0 0.0,23.70801824,90.42560641,18,0,77,1,1,1,2,4,1,0,,,,,,1,,1,,1,,0,,,,,,1,,1,,1,,0,,,,,,,0,,1,,2,,2,,1,,3,,3,,1,,1,,3,,1,,1,,2,,1,,,0,,,,,,,,,Na,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:d97e6959-38f1-4fcb-8bf0-0183c97e3ff5,4224,d97e6959-38f1-4fcb-8bf0-0183c97e3ff5,2017-06-15T08:12:20,31,,-1
359925061284860,203,2017-06-12T12:12:00.453+06,23.781545349860348 90.34026551363613 -84.41325450409204 5.0,23.78154535,90.34026551,-84.4132545,5,33,1,1,1,2,5,1,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,,,,,1,,1,,1,,,0,,1,,2,,1,,1,,3,,2,,1,,1,,2,,2,,1,,1,,1,,,0,,,,,,,,,No,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:edda4980-458c-4bea-a4b8-b5444aa8bb6c,4225,edda4980-458c-4bea-a4b8-b5444aa8bb6c,2017-06-15T08:12:20,32,,-1
359925061277245,421,2017-06-12T11:10:00.626+06,,,,,,77,1,1,1,2,4,1,1,,4,,4,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,4,,,0,,1,,2,,2,,1,,3,,3,,0,,1,,1,,1,,1,,2,,3,,,0,,,,,,,,,N/A,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:53033500-2924-4e1f-8142-fc89dc49481a,4230,53033500-2924-4e1f-8142-fc89dc49481a,2017-06-15T08:12:20,33,,-1
359925060323099,513,2017-06-12T12:00:00.326+06,23.725501591854673 90.37120901595277 -2.6316627068445086 5.0,23.72550159,90.37120902,-2.631662707,5,88,1,1,1,2,4,1,0,,,,,,1,,1,,1,,1,,4,,4,,1,,1,,1,,0,,,,,,,1,,1,,1,,1,,1,,2,,2,,1,,1,,3,,2,,1,,2,,2,,,0,,,,,,,,,Na,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:bc510730-2aed-4cc9-9923-5fa0a7a86b04,4227,bc510730-2aed-4cc9-9923-5fa0a7a86b04,2017-06-15T08:12:20,34,,-1
359925061276825,463,2017-06-12T12:29:00.123+06,23.6992437 90.4307744 0.0 33.805,23.6992437,90.4307744,0,33.805,77,1,1,1,2,4,1,1,,4,,4,,1,,3,,3,,0,,,,,,1,,1,,1,,1,,1,,1,,,0,,1,,1,,1,,1,,3,,3,,1,,1,,3,,3,,1,,1,,1,,,0,,,,,,,,,,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:1a29272b-9df2-45fa-8d9e-66f50852d0eb,4240,1a29272b-9df2-45fa-8d9e-66f50852d0eb,2017-06-15T08:12:55,35,,-1
359925061284902,214,2017-06-12T11:36:00.478+06,23.781790541189842 90.34048895643814 0.0 0.0,23.78179054,90.34048896,0,0,33,1,1,1,2,4,1,1,,1,,4,,1,,1,,1,,1,,1,,1,,0,,,,,,1,,1,,1,,,0,,1,,1,,1,,1,,2,,2,,1,,1,,2,,1,,1,,1,,1,,,0,,,,,,,,,,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:93d7597c-9de1-44db-ba9a-f77311c923de,4242,93d7597c-9de1-44db-ba9a-f77311c923de,2017-06-15T08:13:54,36,,-1
359925061200999,119,2017-06-12T13:22:00.042+06,23.770003664121404 90.4325386876133 -56.0 0.0,23.77000366,90.43253869,-56,0,22,1,1,1,1,4,1,1,,3,,4,,1,,2,,3,,1,,1,,3,,1,,1,,1,,1,,2,,4,,,1,,1,,1,,2,,1,,3,,3,,1,,1,,3,,2,,1,,4,,4,,,1,,1,,1,,0,,,Na,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:41e08b3e-9cf6-4ecc-92e6-158f0a5b525b,4249,41e08b3e-9cf6-4ecc-92e6-158f0a5b525b,2017-06-15T08:14:43,37,,-1
359925061332800,365,2017-06-12T15:10:00.991+06,23.724534503315017 90.4274966298586 -60.0 0.0,23.7245345,90.42749663,-60,0,66,1,1,1,2,4,1,0,,,,,,0,,,,,,0,,,,,,1,,1,,1,,0,,,,,,,0,,1,,2,,1,,1,,3,,3,,1,,1,,3,,3,,1,,2,,2,,,0,,,,,,,,,No,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:10db7f71-9416-4d72-a8a9-694155749c98,4253,10db7f71-9416-4d72-a8a9-694155749c98,2017-06-15T08:15:43,38,,-1
359925061190497,147,2017-06-13T12:12:00.350+06,23.77287043602441 90.4316965883385 0.0 0.0,23.77287044,90.43169659,0,0,22,1,1,1,2,5,1,1,,4,,4,,1,,4,,4,,1,,1,,1,,1,,1,,1,,1,,4,,4,,,0,,1,,2,,2,,1,,3,,3,,1,,1,,3,,2,,1,,1,,1,,,0,,,,,,,,,,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:43209c65-721a-4337-a90e-a1947953eafb,4257,43209c65-721a-4337-a90e-a1947953eafb,2017-06-15T08:15:43,39,,-1
359925061257478,479,2017-06-13T10:50:00.069+06,23.6982895 90.431198 0.0 24.868,23.6982895,90.431198,0,24.868,77,1,1,1,2,5,1,1,,3,,4,,1,,4,,3,,1,,3,,3,,1,,1,,1,,0,,,,,,,0,,1,,1,,1,,1,,3,,3,,1,,1,,3,,3,,1,,1,,1,,,0,,,,,,,,,N/A,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:53bb901a-8bb7-455a-882d-00d5d7021670,4256,53bb901a-8bb7-455a-882d-00d5d7021670,2017-06-15T08:15:43,40,,-1
359925061286071,208,2017-06-12T13:08:00.932+06,23.7828028 90.3411577 0.0 1100.0,23.7828028,90.3411577,0,1100,33,1,1,1,2,4,0,1,,1,,,,0,,,,,,1,,1,,,,0,,,,,,1,,1,,,,,0,,1,,2,,,,1,,1,,,,1,,1,,1,,,,1,,1,,,,,0,,,,,,,,,Na,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:180d6185-7032-4501-913e-fbff28dcd558,4258,180d6185-7032-4501-913e-fbff28dcd558,2017-06-15T08:15:43,41,,-1
359925061281999,293,2017-06-14T13:37:00.210+06,23.78171213371011 90.33993347522912 -76.0 0.0,23.78171213,90.33993348,-76,0,33,0,1,1,2,2,1,1,,1,,1,,1,,1,,1,,1,,2,,2,,0,,,,,,1,,1,,1,,,0,,1,,2,,2,,1,,2,,1,,1,,1,,4,,3,,1,,2,,2,,,0,,,,,,,,,Na,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:7013ea0e-1387-4613-bf72-541889b57942,4259,7013ea0e-1387-4613-bf72-541889b57942,2017-06-15T08:15:43,42,,-1
359925061200999,120,2017-06-12T13:59:00.161+06,23.77078111899047 90.43374930439089 -166.0 0.0,23.77078112,90.4337493,-166,0,22,1,1,1,2,4,1,1,,2,,2,,1,,2,,2,,1,,1,,1,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,2,,1,,4,,3,,1,,1,,3,,3,,1,,2,,2,,,0,,,,,,,,,Na,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:beb1fcd7-11c2-4552-b3b5-d60c63c4cafb,4266,beb1fcd7-11c2-4552-b3b5-d60c63c4cafb,2017-06-15T08:16:21,43,,-1
359925060819104,178,2017-06-13T12:21:00.899+06,23.77293850041638 90.43022673565044 4.0 0.0,23.7729385,90.43022674,4,0,22,1,1,1,2,4,1,1,,4,,4,,1,,3,,3,,1,,1,,1,,1,,1,,1,,0,,,,,,,1,,1,,2,,2,,1,,4,,3,,0,,1,,4,,3,,1,,1,,1,,,0,,,,,,,,,,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:a6bc8dd9-cabe-4391-82fb-688848dbb69f,4268,a6bc8dd9-cabe-4391-82fb-688848dbb69f,2017-06-15T08:16:21,44,,-1
359925061276783,416,2017-06-13T09:00:00.113+06,23.70779512937197 90.42551716969153 0.0 0.0,23.70779513,90.42551717,0,0,77,1,1,1,2,5,1,1,,4,,4,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,,,,,,0,,1,,2,,2,,1,,3,,2,,1,,1,,2,,1,,1,,1,,1,,,0,,,,,,,,,,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:54351c5c-aa45-43bb-bef2-5c5f0c962068,4267,54351c5c-aa45-43bb-bef2-5c5f0c962068,2017-06-15T08:16:21,45,,-1
359925061330812,0010,2017-06-11T14:45:00.182+06,,,,,,66,0,1,1,2,3,1,0,,,,,,0,,,,,,0,,,,,,1,,1,,1,,0,,,,,,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,,0,,,,,,,,,n/a,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:af1a0b83-bfc3-425f-9225-28b4f78e658a,4269,af1a0b83-bfc3-425f-9225-28b4f78e658a,2017-06-15T08:16:50,46,,-1
359925061277617,79,2017-06-13T11:22:00.879+06,23.8228727 90.3793966 0.0 1100.0,23.8228727,90.3793966,0,1100,11,1,1,1,2,3,1,1,,4,,4,,1,,3,,3,,1,,3,,3,,1,,2,,2,,1,,4,,4,,,0,,1,,2,,2,,1,,3,,3,,1,,1,,3,,3,,1,,2,,2,,,0,,,,,,,,,Good respon,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:b8734370-56fb-4462-af03-f5ceb808f337,4270,b8734370-56fb-4462-af03-f5ceb808f337,2017-06-15T08:16:50,47,,-1
359925061249368,0433,2017-06-12T13:50:00.164+06,,,,,,77,1,1,1,2,4,1,1,,4,,4,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,,,,,,0,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,0,,,,,,,,,,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:9937f25f-189a-4d3f-a9ec-333759e5caea,4271,9937f25f-189a-4d3f-a9ec-333759e5caea,2017-06-15T08:16:50,48,,-1
